"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
11841;"love this app!";5;"female";"Perth, Australia";"2025-05-06";"positivo";"love this app";5;"love | app | music | much | amazing"
11848;"🖤🤍";5;"female";"Wellington, New Zealand";"2025-05-14";"positivo";"";4;"app | music | better | awesome | spotify"
11851;"dope";5;"female";"Fortaleza, Brazil";"2024-10-05";"positivo";"dope";4;"app | music | better | awesome | spotify"
11854;"Good";5;"female";"Suva, Fiji";"2025-12-09";"positivo";"good";0;"good | app | music | experience | really"
11873;"good";5;"female";"Bogotá, Colombia";"2024-10-13";"positivo";"good";0;"good | app | music | experience | really"
11887;"quality music";5;"female";"Auckland, New Zealand";"2025-06-28";"positivo";"quality music";4;"app | music | better | awesome | spotify"
11888;"easy to use";5;"female";"Adelaide, Australia";"2025-07-13";"positivo";"easy to use";4;"app | music | better | awesome | spotify"
11891;"great";5;"female";"Queenstown, New Zealand";"2025-10-23";"positivo";"great";2;"great | app | music | back | really"
11900;"actually rather cool!";5;"female";"Perth, Australia";"2025-06-01";"positivo";"actually rather cool";4;"app | music | better | awesome | spotify"
11902;"love it";5;"female";"Salvador, Brazil";"2024-12-14";"positivo";"love it";5;"love | app | music | much | amazing"
11905;"good 👍";5;"female";"Córdoba, Argentina";"2025-02-02";"positivo";"good";0;"good | app | music | experience | really"
11908;"Nostalgic sound cloud era";5;"female";"Nadi, Fiji";"2025-09-28";"positivo";"nostalgic sound cloud era";4;"app | music | better | awesome | spotify"
11920;"very interesting...";5;"female";"Auckland, New Zealand";"2025-06-06";"positivo";"very interesting";4;"app | music | better | awesome | spotify"
11922;"best of the best";5;"female";"Quito, Ecuador";"2025-02-19";"positivo";"best of the best";1;"best | app | music | ever | listen"
11924;"it's very good but I really wish all the songs were free";5;"female";"Cali, Colombia";"2024-12-06";"positivo";"it s very good but i really wish all the songs were free";4;"app | music | better | awesome | spotify"
11928;"Best app to listen to music";5;"female";"Fortaleza, Brazil";"2024-10-29";"positivo";"best app to listen to music";1;"best | app | music | ever | listen"
11929;"c'est cool";5;"female";"Brasília, Brazil";"2025-02-24";"positivo";"c est cool";4;"app | music | better | awesome | spotify"
11939;"Very Helpful, thank you for free music.";5;"female";"Sydney, Australia";"2025-12-29";"positivo";"very helpful thank you for free music";4;"app | music | better | awesome | spotify"
11946;"perfect";5;"female";"Lima, Peru";"2024-10-14";"positivo";"perfect";7;"perfect | music | update | much | love"
11949;"this app is ace love it";5;"female";"Rosario, Argentina";"2025-01-31";"positivo";"this app is ace love it";5;"love | app | music | much | amazing"
11951;"been using this for years now a single problem";5;"female";"Nadi, Fiji";"2025-07-31";"positivo";"been using this for years now a single problem";4;"app | music | better | awesome | spotify"
11956;"Great place to create music 🎶";5;"female";"Christchurch, New Zealand";"2025-10-26";"positivo";"great place to create music";4;"app | music | better | awesome | spotify"
11959;"super";5;"female";"Queenstown, New Zealand";"2025-11-18";"positivo";"super";4;"app | music | better | awesome | spotify"
11961;"works very well. thank God for sound cloud lol";5;"female";"Lima, Peru";"2025-01-24";"positivo";"works very well thank god for sound cloud lol";4;"app | music | better | awesome | spotify"
11962;"Great musix";5;"female";"Asunción, Paraguay";"2024-12-18";"positivo";"great musix";2;"great | app | music | back | really"
11970;"SoundCloud is great, but adding a feature for securing unique usernames, like Telegram’s Fragment platform, would give users more control and customization options. It could also help boost the app's appeal. Please consider this in future updates! Love 🤟";5;"female";"Canberra, Australia";"2025-08-11";"positivo";"soundcloud is great but adding a feature for securing unique usernames like telegram s fragment platform would give users more control and customization options it could also help boost the app s appeal please consider this in future updates love";4;"app | music | better | awesome | spotify"
11987;"the best easy to use";5;"female";"Gold Coast, Australia";"2025-08-22";"positivo";"the best easy to use";1;"best | app | music | ever | listen"
11988;"good";5;"female";"Medellín, Colombia";"2024-11-21";"positivo";"good";0;"good | app | music | experience | really"
11991;"very interesting 👌🏼";5;"female";"Christchurch, New Zealand";"2025-05-16";"positivo";"very interesting";4;"app | music | better | awesome | spotify"
11994;"واقعاً خیلی خوبه";5;"female";"Guayaquil, Ecuador";"2025-04-23";"positivo";"واقعا خیلی خوبه";4;"app | music | better | awesome | spotify"
11995;"ice sound expirance and supreme audio listening options";5;"female";"Suva, Fiji";"2025-12-15";"positivo";"ice sound expirance and supreme audio listening options";4;"app | music | better | awesome | spotify"
12000;"best app for music";5;"female";"Queenstown, New Zealand";"2025-05-11";"positivo";"best app for music";1;"best | app | music | ever | listen"
12006;"Great application";5;"female";"Sydney, Australia";"2025-08-04";"positivo";"great application";2;"great | app | music | back | really"
12008;"Great music!";5;"female";"Queenstown, New Zealand";"2025-11-14";"positivo";"great music";2;"great | app | music | back | really"
12023;"everything is so good about it, except the ads that are a bit too long but im used to it, this is better than spotify for sure.";5;"female";"Quito, Ecuador";"2024-11-19";"positivo";"everything is so good about it except the ads that are a bit too long but im used to it this is better than spotify for sure";4;"app | music | better | awesome | spotify"
12029;"best app";5;"female";"Perth, Australia";"2025-05-07";"positivo";"best app";1;"best | app | music | ever | listen"
12043;"love it";5;"female";"Brisbane, Australia";"2025-06-04";"positivo";"love it";5;"love | app | music | much | amazing"
12045;"cool app!";5;"female";"Guayaquil, Ecuador";"2024-12-16";"positivo";"cool app";4;"app | music | better | awesome | spotify"
12046;"Veriy good tanks";5;"female";"Christchurch, New Zealand";"2025-05-14";"positivo";"veriy good tanks";0;"good | app | music | experience | really"
12050;"It is very lovely app";5;"female";"Gold Coast, Australia";"2025-07-01";"positivo";"it is very lovely app";4;"app | music | better | awesome | spotify"
12052;"عااااااالووووو";5;"female";"Gold Coast, Australia";"2025-09-29";"positivo";"عااااااالووووو";4;"app | music | better | awesome | spotify"
12064;"great";5;"female";"Nadi, Fiji";"2025-12-23";"positivo";"great";2;"great | app | music | back | really"
12065;"Great app.";5;"female";"Rosario, Argentina";"2025-03-06";"positivo";"great app";2;"great | app | music | back | really"
12073;"good 👍";5;"female";"Asunción, Paraguay";"2025-01-11";"positivo";"good";0;"good | app | music | experience | really"
12074;"good app for music no adds";5;"female";"Asunción, Paraguay";"2025-04-02";"positivo";"good app for music no adds";4;"app | music | better | awesome | spotify"
12076;"cool";5;"female";"Hobart, Australia";"2025-08-14";"positivo";"cool";4;"app | music | better | awesome | spotify"
12080;"Very good";5;"female";"Adelaide, Australia";"2025-12-06";"positivo";"very good";0;"good | app | music | experience | really"
12083;"Great";5;"female";"Nadi, Fiji";"2025-08-27";"positivo";"great";2;"great | app | music | back | really"
12088;"super good music app, i use it for almost all the music i listen to. sometimes i cant find music or its unavailable but its rare.";5;"female";"Port Moresby, Papua New Guinea";"2025-09-11";"positivo";"super good music app i use it for almost all the music i listen to sometimes i cant find music or its unavailable but its rare";4;"app | music | better | awesome | spotify"
12091;"I love it 😍😍😍😍😍😍😍😍😍😍😍😍";5;"female";"Adelaide, Australia";"2025-10-01";"positivo";"i love it";5;"love | app | music | much | amazing"
12095;"good";5;"female";"Port Moresby, Papua New Guinea";"2025-09-12";"positivo";"good";0;"good | app | music | experience | really"
12101;"I live this app it's my hard on when I hear the rap of the day";5;"female";"Santiago, Chile";"2025-04-07";"positivo";"i live this app it s my hard on when i hear the rap of the day";4;"app | music | better | awesome | spotify"
12104;"Love it since 2016";5;"female";"Melbourne, Australia";"2025-07-01";"positivo";"love it since";5;"love | app | music | much | amazing"
12106;"good";5;"female";"Buenos Aires, Argentina";"2025-01-01";"positivo";"good";0;"good | app | music | experience | really"
12107;"👍👌👍👌👍👌👍👌❤❤❤❤❤🤚🤚🤚🤚🤚🤚🤚🤚";5;"female";"Auckland, New Zealand";"2025-08-26";"positivo";"";4;"app | music | better | awesome | spotify"
12116;"🔊🖤🔂";5;"female";"Santiago, Chile";"2025-04-15";"positivo";"";4;"app | music | better | awesome | spotify"
12117;"🇸🇦";5;"female";"Adelaide, Australia";"2025-08-11";"positivo";"";4;"app | music | better | awesome | spotify"
12119;"I love this app it has a lot of good music and the plans are cheep";5;"female";"Rosario, Argentina";"2024-12-10";"positivo";"i love this app it has a lot of good music and the plans are cheep";4;"app | music | better | awesome | spotify"
12122;"Better Than Spotify Tbh";5;"female";"Cali, Colombia";"2024-11-27";"positivo";"better than spotify tbh";4;"app | music | better | awesome | spotify"
12129;"I've use this sound cloud since 2022 it's very nice";5;"female";"Melbourne, Australia";"2025-05-26";"positivo";"i ve use this sound cloud since it s very nice";4;"app | music | better | awesome | spotify"
12132;"perfect";5;"female";"Buenos Aires, Argentina";"2024-12-04";"positivo";"perfect";7;"perfect | music | update | much | love"
12136;"As they cheat we will teach NO Forgive Never Forget🤳";5;"female";"Sydney, Australia";"2025-05-29";"positivo";"as they cheat we will teach no forgive never forget";4;"app | music | better | awesome | spotify"
12140;"👽";5;"female";"Adelaide, Australia";"2025-11-28";"positivo";"";4;"app | music | better | awesome | spotify"
12141;"NICE";5;"female";"São Paulo, Brazil";"2025-01-22";"positivo";"nice";6;"nice | app | music | no | songs"
12153;"nic";5;"female";"Sydney, Australia";"2025-12-07";"positivo";"nic";4;"app | music | better | awesome | spotify"
12154;"very nice";5;"female";"Suva, Fiji";"2025-06-15";"positivo";"very nice";6;"nice | app | music | no | songs"
12157;"Amazing";5;"female";"Wellington, New Zealand";"2025-11-30";"positivo";"amazing";4;"app | music | better | awesome | spotify"
12165;"it's a wonderful experience";5;"female";"Perth, Australia";"2025-08-30";"positivo";"it s a wonderful experience";4;"app | music | better | awesome | spotify"
12168;"I love it";5;"female";"Guayaquil, Ecuador";"2024-10-22";"positivo";"i love it";5;"love | app | music | much | amazing"
12176;"Straight, beautiful environment, easy to use";5;"female";"Bogotá, Colombia";"2025-01-08";"positivo";"straight beautiful environment easy to use";4;"app | music | better | awesome | spotify"
12182;"Soundcloud is priceless and is a gift ! This is one of our freedoms! T o hear all the beats and grooves makes the universal groove fierce and unstoppable!! music non-stop!! rocketship!! thin air!! thank you sound cloud!! thank you to all the artists who give us all you have ..for FREE!!! I love you!!";5;"female";"Quito, Ecuador";"2025-03-16";"positivo";"soundcloud is priceless and is a gift this is one of our freedoms t o hear all the beats and grooves makes the universal groove fierce and unstoppable music non stop rocketship thin air thank you sound cloud thank you to all the artists who give us all you have for free i love you";4;"app | music | better | awesome | spotify"
12184;"❤️🐺🌹 thank you all for helping music stay alive, accessible and plentiful.";5;"female";"Perth, Australia";"2025-12-06";"positivo";"thank you all for helping music stay alive accessible and plentiful";4;"app | music | better | awesome | spotify"
12185;"best music I have ever used👏🏻👏🏻";5;"female";"Gold Coast, Australia";"2025-07-26";"positivo";"best music i have ever used";1;"best | app | music | ever | listen"
12190;"the best app for music facts 👈👍";5;"female";"Cali, Colombia";"2024-10-30";"positivo";"the best app for music facts";1;"best | app | music | ever | listen"
12191;"everything we touch turns to gold #blackgold3nt";5;"female";"Auckland, New Zealand";"2025-05-05";"positivo";"everything we touch turns to gold blackgoldnt";4;"app | music | better | awesome | spotify"
12192;"This app is way better than Spotify! if you have Spotify, delete it and get this awesome app. it works so well UPDATED: I see people's bad one star reviews and honestly I was skeptical to download but I did anyways and honestly it's the best app for music. Maybe other people have had bad experiences but that dosent mean you will, take a chance and download it, and if you don't like it you can easily undownload it.";5;"female";"Medellín, Colombia";"2024-12-22";"positivo";"this app is way better than spotify if you have spotify delete it and get this awesome app it works so well updated i see people s bad one star reviews and honestly i was skeptical to download but i did anyways and honestly it s the best app for music maybe other people have had bad experiences but that dosent mean you will take a chance and download it and if you don t like it you can easily undownload it";4;"app | music | better | awesome | spotify"
12203;"Medy Kenels Wakhona";5;"female";"Guayaquil, Ecuador";"2025-04-29";"positivo";"medy kenels wakhona";4;"app | music | better | awesome | spotify"
12204;"I am trying to find a song lol";5;"female";"Bogotá, Colombia";"2024-11-30";"positivo";"i am trying to find a song lol";4;"app | music | better | awesome | spotify"
12211;"Da best for real lyric community";5;"female";"Caracas, Venezuela";"2024-12-11";"positivo";"da best for real lyric community";1;"best | app | music | ever | listen"
12217;"siiiiiiiiiiiiihck. sodope.";5;"female";"Brisbane, Australia";"2025-12-05";"positivo";"siiiiiiiiiiiiihck sodope";4;"app | music | better | awesome | spotify"
12218;"I like this app a lot and I'm using it from four years 🐢 but it's kinda changing here with me and it start to stop the songs when I'm in any other app even if the other app have no music , it's getting annoying";5;"female";"Caracas, Venezuela";"2024-12-27";"positivo";"i like this app a lot and i m using it from four years but it s kinda changing here with me and it start to stop the songs when i m in any other app even if the other app have no music it s getting annoying";4;"app | music | better | awesome | spotify"
12229;"very good just want to say best";5;"female";"Adelaide, Australia";"2025-10-11";"positivo";"very good just want to say best";4;"app | music | better | awesome | spotify"
12230;"very good";5;"female";"Salvador, Brazil";"2025-01-26";"positivo";"very good";0;"good | app | music | experience | really"
12231;"It's Good👍😊🚨";5;"female";"São Paulo, Brazil";"2025-04-02";"positivo";"it s good";0;"good | app | music | experience | really"
12232;"love🫀";5;"female";"Bogotá, Colombia";"2025-03-26";"positivo";"love";5;"love | app | music | much | amazing"
12237;"soo good .";5;"female";"Gold Coast, Australia";"2025-06-16";"positivo";"soo good";0;"good | app | music | experience | really"
12238;"LIVE TO THE FULLEST !!!";5;"female";"Wellington, New Zealand";"2025-09-01";"positivo";"live to the fullest";4;"app | music | better | awesome | spotify"
12241;"amazing 🤩";5;"female";"Perth, Australia";"2025-05-12";"positivo";"amazing";4;"app | music | better | awesome | spotify"
12248;"good";5;"female";"Port Moresby, Papua New Guinea";"2025-08-04";"positivo";"good";0;"good | app | music | experience | really"
12253;"whatever I can't find on Apple Music SoundCloud definitely has";5;"female";"Hobart, Australia";"2025-09-23";"positivo";"whatever i can t find on apple music soundcloud definitely has";4;"app | music | better | awesome | spotify"
12254;"better than spotify";5;"female";"Gold Coast, Australia";"2025-12-08";"positivo";"better than spotify";4;"app | music | better | awesome | spotify"
12258;"when i press soundcloud to hear all songs i feel enjoy it's very interesting please add more songs like ( stronger - kayne west / limpbiz kit - nookie / wwe mark henry - echo/ wwe viscera - another way out / Penelope ford - butterfly) and more";5;"female";"Santiago, Chile";"2025-01-29";"positivo";"when i press soundcloud to hear all songs i feel enjoy it s very interesting please add more songs like stronger kayne west limpbiz kit nookie wwe mark henry echo wwe viscera another way out penelope ford butterfly and more";4;"app | music | better | awesome | spotify"
12262;"what a better app to listed all my favorite sets from Burning Man. I mean, just WOW 🔥🔥🔥";5;"female";"Rio de Janeiro, Brazil";"2025-03-17";"positivo";"what a better app to listed all my favorite sets from burning man i mean just wow";4;"app | music | better | awesome | spotify"
12268;"awesome for finding songs or music, you can't find anywhere else";5;"female";"Guayaquil, Ecuador";"2025-03-18";"positivo";"awesome for finding songs or music you can t find anywhere else";4;"app | music | better | awesome | spotify"
12270;"best music app";5;"female";"Wellington, New Zealand";"2025-10-15";"positivo";"best music app";1;"best | app | music | ever | listen"
12271;"excellent job";5;"female";"Caracas, Venezuela";"2025-03-27";"positivo";"excellent job";4;"app | music | better | awesome | spotify"
12289;"free";5;"female";"Suva, Fiji";"2025-10-31";"positivo";"free";4;"app | music | better | awesome | spotify"
12291;".Good.";5;"female";"Gold Coast, Australia";"2025-08-09";"positivo";"good";0;"good | app | music | experience | really"
12295;"Awesome music";5;"female";"Bogotá, Colombia";"2025-01-03";"positivo";"awesome music";4;"app | music | better | awesome | spotify"
12297;"Great app 👍🏻";5;"female";"Fortaleza, Brazil";"2024-12-08";"positivo";"great app";2;"great | app | music | back | really"
12298;"goat";5;"female";"La Paz, Bolivia";"2025-02-16";"positivo";"goat";4;"app | music | better | awesome | spotify"
12300;"awesome";5;"female";"Lima, Peru";"2025-02-02";"positivo";"awesome";4;"app | music | better | awesome | spotify"
12303;"ممتاز جدا";5;"female";"Brasília, Brazil";"2024-12-01";"positivo";"ممتاز جدا";4;"app | music | better | awesome | spotify"
12318;"it's everything I wanted";5;"female";"Christchurch, New Zealand";"2025-07-09";"positivo";"it s everything i wanted";4;"app | music | better | awesome | spotify"
12319;"that's really cool";5;"female";"Adelaide, Australia";"2025-08-07";"positivo";"that s really cool";4;"app | music | better | awesome | spotify"
12320;"nicely soundly";5;"female";"Hobart, Australia";"2025-09-30";"positivo";"nicely soundly";4;"app | music | better | awesome | spotify"
12321;"Osem fantastic app";5;"female";"Cali, Colombia";"2024-10-22";"positivo";"osem fantastic app";4;"app | music | better | awesome | spotify"
12337;"sound cloud is good and am happy with it 🤗🤗";5;"female";"Santiago, Chile";"2024-10-26";"positivo";"sound cloud is good and am happy with it";4;"app | music | better | awesome | spotify"
12342;"awesome";5;"female";"Fortaleza, Brazil";"2025-04-12";"positivo";"awesome";4;"app | music | better | awesome | spotify"
12343;"👍👍👍";5;"female";"Auckland, New Zealand";"2025-07-27";"positivo";"";4;"app | music | better | awesome | spotify"
12348;"The best app ever!!";5;"female";"Wellington, New Zealand";"2025-08-18";"positivo";"the best app ever";1;"best | app | music | ever | listen"
12349;"I love ya, ll l";5;"female";"Perth, Australia";"2025-09-11";"positivo";"i love ya ll l";5;"love | app | music | much | amazing"
12354;"good way to save your music to a cloud for free.";5;"female";"Wellington, New Zealand";"2025-08-13";"positivo";"good way to save your music to a cloud for free";4;"app | music | better | awesome | spotify"
12355;"👍🏽";5;"female";"Auckland, New Zealand";"2025-11-25";"positivo";"";4;"app | music | better | awesome | spotify"
12356;"kbujj";5;"female";"Salvador, Brazil";"2025-02-27";"positivo";"kbujj";4;"app | music | better | awesome | spotify"
12359;"better then Spotify 😎";5;"female";"Wellington, New Zealand";"2025-06-07";"positivo";"better then spotify";4;"app | music | better | awesome | spotify"
12361;"way better thn spotify, get everything for free unlike spotify";5;"female";"Port Moresby, Papua New Guinea";"2025-11-12";"positivo";"way better thn spotify get everything for free unlike spotify";4;"app | music | better | awesome | spotify"
12362;"Thank God 🙏🙏";5;"female";"Santiago, Chile";"2025-01-29";"positivo";"thank god";4;"app | music | better | awesome | spotify"
12367;"loving it";5;"female";"Gold Coast, Australia";"2025-12-28";"positivo";"loving it";4;"app | music | better | awesome | spotify"
12370;"best";5;"female";"La Paz, Bolivia";"2025-02-03";"positivo";"best";1;"best | app | music | ever | listen"
12373;"I just love it.";5;"female";"Suva, Fiji";"2025-10-03";"positivo";"i just love it";5;"love | app | music | much | amazing"
12377;"I wouldn't use another music app!";5;"female";"Melbourne, Australia";"2025-07-30";"positivo";"i wouldn t use another music app";4;"app | music | better | awesome | spotify"
12380;"perfect";5;"female";"Salvador, Brazil";"2025-03-12";"positivo";"perfect";7;"perfect | music | update | much | love"
12381;"Not bad, but very nice.";5;"female";"Salvador, Brazil";"2025-04-24";"positivo";"not bad but very nice";6;"nice | app | music | no | songs"
12383;"really good music choice, perfect for your music preferences. And can even listen offline ( you have to listen to full song before listening offline)";5;"female";"Suva, Fiji";"2025-11-02";"positivo";"really good music choice perfect for your music preferences and can even listen offline you have to listen to full song before listening offline";4;"app | music | better | awesome | spotify"
12384;"Goes hard";5;"female";"Brasília, Brazil";"2024-12-16";"positivo";"goes hard";4;"app | music | better | awesome | spotify"
12391;"sound cloud we search all of the son g";5;"female";"Montevideo, Uruguay";"2024-12-27";"positivo";"sound cloud we search all of the son g";4;"app | music | better | awesome | spotify"
12398;"احلي اغاني";5;"female";"Santa Cruz, Bolivia";"2025-02-19";"positivo";"احلي اغاني";4;"app | music | better | awesome | spotify"
12402;"I love SoundCloudies The best part of my day sometimes other than my wife she's always the best part of my day but sound cloud comes in second place";5;"female";"Medellín, Colombia";"2025-03-21";"positivo";"i love soundcloudies the best part of my day sometimes other than my wife she s always the best part of my day but sound cloud comes in second place";4;"app | music | better | awesome | spotify"
12411;"its so good because it isnt greedy like spotify and when i close the phone i can still play music";5;"female";"Guayaquil, Ecuador";"2024-12-26";"positivo";"its so good because it isnt greedy like spotify and when i close the phone i can still play music";4;"app | music | better | awesome | spotify"
12419;"It's amazing 🤩🤩";5;"female";"Brisbane, Australia";"2025-12-22";"positivo";"it s amazing";4;"app | music | better | awesome | spotify"
12434;"albums";5;"female";"Canberra, Australia";"2025-09-15";"positivo";"albums";4;"app | music | better | awesome | spotify"
12435;"Fantastic app for your music marketing";5;"female";"Medellín, Colombia";"2025-03-02";"positivo";"fantastic app for your music marketing";4;"app | music | better | awesome | spotify"
12437;"super 😊 love this";5;"female";"Lima, Peru";"2024-10-18";"positivo";"super love this";5;"love | app | music | much | amazing"
12442;"still the best option for artists and listeners. with a wicked feature, i got into giving you the artist you like and making a playlist with other artists they like. absolutely gold. How many wicked tracks I pull out of this on the daily.";5;"female";"Brisbane, Australia";"2025-05-26";"positivo";"still the best option for artists and listeners with a wicked feature i got into giving you the artist you like and making a playlist with other artists they like absolutely gold how many wicked tracks i pull out of this on the daily";4;"app | music | better | awesome | spotify"
12446;"My favorite app of all time.";5;"female";"Auckland, New Zealand";"2025-06-16";"positivo";"my favorite app of all time";4;"app | music | better | awesome | spotify"
12447;"Good";5;"female";"Bogotá, Colombia";"2024-09-20";"positivo";"good";0;"good | app | music | experience | really"
12452;"Powerful app";5;"female";"Rio de Janeiro, Brazil";"2024-09-30";"positivo";"powerful app";4;"app | music | better | awesome | spotify"
12459;"👌🏽🤌🏽";5;"female";"Sydney, Australia";"2025-08-03";"positivo";"";4;"app | music | better | awesome | spotify"
12466;"nice";5;"female";"Brisbane, Australia";"2025-09-06";"positivo";"nice";6;"nice | app | music | no | songs"
12469;"great 👍";5;"female";"Fortaleza, Brazil";"2025-02-10";"positivo";"great";2;"great | app | music | back | really"
12471;"Good app";5;"female";"Auckland, New Zealand";"2025-12-17";"positivo";"good app";0;"good | app | music | experience | really"
12472;"Nice";5;"female";"Melbourne, Australia";"2025-11-14";"positivo";"nice";6;"nice | app | music | no | songs"
12474;"nice";5;"female";"Auckland, New Zealand";"2025-08-21";"positivo";"nice";6;"nice | app | music | no | songs"
12477;"😍 😍😍😍";5;"female";"Santiago, Chile";"2025-02-27";"positivo";"";4;"app | music | better | awesome | spotify"
12480;"very nice!";5;"female";"Gold Coast, Australia";"2025-11-16";"positivo";"very nice";6;"nice | app | music | no | songs"
12487;"رائع";5;"female";"Auckland, New Zealand";"2025-11-28";"positivo";"رائع";4;"app | music | better | awesome | spotify"
12489;"An amazing app I use to have it in highschool now and I am still using it";5;"female";"Suva, Fiji";"2025-08-10";"positivo";"an amazing app i use to have it in highschool now and i am still using it";4;"app | music | better | awesome | spotify"
12494;"it let me listen to songs";5;"female";"Suva, Fiji";"2025-08-18";"positivo";"it let me listen to songs";4;"app | music | better | awesome | spotify"
12496;"is a beautiful app";5;"female";"Brisbane, Australia";"2025-11-29";"positivo";"is a beautiful app";4;"app | music | better | awesome | spotify"
12497;"👍🏾👍🏾👍🏾👍🏾";5;"female";"Perth, Australia";"2025-06-13";"positivo";"";4;"app | music | better | awesome | spotify"
12498;"gracias son Los mas duros gracias dios TE ama";5;"female";"Hobart, Australia";"2025-08-27";"positivo";"gracias son los mas duros gracias dios te ama";4;"app | music | better | awesome | spotify"
12502;"Good";5;"female";"Auckland, New Zealand";"2025-09-03";"positivo";"good";0;"good | app | music | experience | really"
12510;"just woow😍😘😘😘😗";5;"female";"Canberra, Australia";"2025-09-30";"positivo";"just woow";4;"app | music | better | awesome | spotify"
12521;"Dosent have everything but damn most things and it's free to listen love it all sorts on here definitely try it";5;"female";"Santiago, Chile";"2024-12-02";"positivo";"dosent have everything but damn most things and it s free to listen love it all sorts on here definitely try it";4;"app | music | better | awesome | spotify"
12525;"nice app, really love it..";5;"female";"Córdoba, Argentina";"2024-11-04";"positivo";"nice app really love it";6;"nice | app | music | no | songs"
12527;"Good 💯😊";5;"female";"Quito, Ecuador";"2024-09-25";"positivo";"good";0;"good | app | music | experience | really"
12529;"godddd";5;"female";"Córdoba, Argentina";"2024-09-12";"positivo";"godddd";4;"app | music | better | awesome | spotify"
12533;"ဒီဆော့ဝဲလ်က ကျွတ်ဆင်ရီး......";5;"female";"Santiago, Chile";"2025-03-27";"positivo";"ဒ ဆ ဝ လ က က တ ဆင ရ";4;"app | music | better | awesome | spotify"
12550;"it's difficult very difficult";5;"female";"Arequipa, Peru";"2025-03-13";"positivo";"it s difficult very difficult";4;"app | music | better | awesome | spotify"
12558;"Good";5;"female";"Melbourne, Australia";"2025-07-24";"positivo";"good";0;"good | app | music | experience | really"
12568;"Excelente!";5;"female";"Córdoba, Argentina";"2024-11-29";"positivo";"excelente";4;"app | music | better | awesome | spotify"
12571;"SoundCloud is simply the best, most reliable music streaming site offering such enormous talent across the globe playing nothing short of the best music and most talented musicians, djs, and producers, so don't just takem word";5;"female";"Montevideo, Uruguay";"2024-10-25";"positivo";"soundcloud is simply the best most reliable music streaming site offering such enormous talent across the globe playing nothing short of the best music and most talented musicians djs and producers so don t just takem word";4;"app | music | better | awesome | spotify"
12573;"amazing 😍 app";5;"female";"Hobart, Australia";"2025-10-29";"positivo";"amazing app";4;"app | music | better | awesome | spotify"
12574;"[play randomize like] list randomize margins increase. please 🙏 thankyou😊 -15year+ listener";5;"female";"Santiago, Chile";"2025-03-10";"positivo";"play randomize like list randomize margins increase please thankyou year listener";4;"app | music | better | awesome | spotify"
12581;"very high quality songs for men";5;"female";"Gold Coast, Australia";"2025-08-13";"positivo";"very high quality songs for men";4;"app | music | better | awesome | spotify"
12583;"great";5;"female";"Nadi, Fiji";"2025-08-01";"positivo";"great";2;"great | app | music | back | really"
12586;"keep the os clean pls";5;"female";"Canberra, Australia";"2025-07-15";"positivo";"keep the os clean pls";4;"app | music | better | awesome | spotify"
12587;"گگگ";5;"female";"Caracas, Venezuela";"2024-12-29";"positivo";"گگگ";4;"app | music | better | awesome | spotify"
12592;"best platform for listen to music 🌹";5;"female";"Montevideo, Uruguay";"2025-01-07";"positivo";"best platform for listen to music";1;"best | app | music | ever | listen"
12594;"best app, and very good option, i really enjoying .";5;"female";"Brisbane, Australia";"2025-08-26";"positivo";"best app and very good option i really enjoying";4;"app | music | better | awesome | spotify"
12597;"super nice, love it very much. you too should give a try";5;"female";"Buenos Aires, Argentina";"2024-09-09";"positivo";"super nice love it very much you too should give a try";4;"app | music | better | awesome | spotify"
12601;"The best";5;"female";"Buenos Aires, Argentina";"2025-04-04";"positivo";"the best";1;"best | app | music | ever | listen"
12611;"Best alternative to Spotify adds";5;"female";"Guayaquil, Ecuador";"2024-10-23";"positivo";"best alternative to spotify adds";1;"best | app | music | ever | listen"
12614;"The best yet";5;"female";"Melbourne, Australia";"2025-09-07";"positivo";"the best yet";1;"best | app | music | ever | listen"
12619;"good 😊";5;"female";"Melbourne, Australia";"2025-10-11";"positivo";"good";0;"good | app | music | experience | really"
12620;"Best music app out there, you don't have to pay some dumb subscription to be able to listen with your screen off, and you get infinite skips on songs you don't care to hear.";5;"female";"Hobart, Australia";"2025-12-24";"positivo";"best music app out there you don t have to pay some dumb subscription to be able to listen with your screen off and you get infinite skips on songs you don t care to hear";4;"app | music | better | awesome | spotify"
12622;"amazing Quality and sound";5;"female";"Fortaleza, Brazil";"2024-09-27";"positivo";"amazing quality and sound";4;"app | music | better | awesome | spotify"
12624;"Something off top.";5;"female";"Caracas, Venezuela";"2024-11-04";"positivo";"something off top";4;"app | music | better | awesome | spotify"
12627;"real lv";5;"female";"Cali, Colombia";"2025-01-01";"positivo";"real lv";4;"app | music | better | awesome | spotify"
12628;"excElleNt...";5;"female";"Asunción, Paraguay";"2024-10-25";"positivo";"excellent";4;"app | music | better | awesome | spotify"
12629;"cool";5;"female";"Brisbane, Australia";"2025-11-06";"positivo";"cool";4;"app | music | better | awesome | spotify"
12636;"Sigma";5;"female";"Melbourne, Australia";"2025-11-26";"positivo";"sigma";4;"app | music | better | awesome | spotify"
12637;"Love original artists";5;"female";"Lima, Peru";"2024-09-13";"positivo";"love original artists";4;"app | music | better | awesome | spotify"
