"reviewId","review","score","gender","location","date","sentimiento","review_limpio","topic_dominante","top_palabras","prob_topic_0","prob_topic_1","prob_topic_2","prob_topic_3","prob_topic_4","prob_topic_5","prob_topic_6","prob_topic_7","prob_topic_8","prob_topic_9"
3907,"The app is great. The only problem is that sometimes, when I listen to music, it makes the words (lyrics) really really glitchy. Other than that, it's fine.",4,"female","Wellington, New Zealand","2022-09-11","positivo","the app is great the only problem is that sometimes when i listen to music it makes the words lyrics really really glitchy other than that it s fine",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10839,"Best app for music but im using it withoud upgrade still good",5,"female","Lima, Peru","2025-04-01","positivo","best app for music but im using it withoud upgrade still good",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10843,"I want a automatic save a song",5,"female","Brisbane, Australia","2025-07-10","positivo","i want a automatic save a song",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10844,"SoundCloud is the best app I've been always using only because it has all music even from people from different cultures and languages and also all these beautiful remix , bass boost. there ain't no other that can compete with sound cloud not when their are so many music from different race and different cultures. SoundCloud Rocks.",5,"female","Buenos Aires, Argentina","2025-01-24","positivo","soundcloud is the best app i ve been always using only because it has all music even from people from different cultures and languages and also all these beautiful remix bass boost there ain t no other that can compete with sound cloud not when their are so many music from different race and different cultures soundcloud rocks",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1112,0.7775,0.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10845,"I lost all my crates as well Big Daddy fix it but I still lost a lot of songs",5,"female","Lima, Peru","2025-02-15","positivo","i lost all my crates as well big daddy fix it but i still lost a lot of songs",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10860,"Great Music, been using it since 2018",5,"female","Wellington, New Zealand","2025-12-07","positivo","great music been using it since",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10866,"it best app ever",5,"female","Lima, Peru","2025-01-22","positivo","it best app ever",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10868,"This is the best music app even if I close the phone it still plays",5,"female","Wellington, New Zealand","2025-05-11","positivo","this is the best music app even if i close the phone it still plays",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1671,0.1679,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10869,"The best app I have seen for songs",5,"female","Arequipa, Peru","2025-04-18","positivo","the best app i have seen for songs",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1669,0.1671,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10886,"it's the best app for music experience",5,"female","Suva, Fiji","2025-11-08","positivo","it s the best app for music experience",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10911,"I can find my favourite songs in this app unlike Spotify There are no songs released like Hearken Demo, and less ads",5,"female","Rosario, Argentina","2024-11-27","positivo","i can find my favourite songs in this app unlike spotify there are no songs released like hearken demo and less ads",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.0588,0.8855,0.0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10922,"I Love this app",5,"female","Bogotá, Colombia","2024-11-07","positivo","i love this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10930,"unlimited music great app",5,"female","Asunción, Paraguay","2024-11-03","positivo","unlimited music great app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10931,"Exceptional sound quality, & wonderful choices",5,"female","Hobart, Australia","2025-12-16","positivo","exceptional sound quality wonderful choices",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10945,"fab music, fresh, free spirit. I listen to all of the music.",5,"female","Córdoba, Argentina","2025-03-04","positivo","fab music fresh free spirit i listen to all of the music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10963,"Best music app ever there are some ads",5,"female","Asunción, Paraguay","2025-03-07","positivo","best music app ever there are some ads",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10976,"da best music app on bro",5,"female","Queenstown, New Zealand","2025-09-21","positivo","da best music app on bro",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6644,0.1679,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10991,"this number sounds like it was written about me.",5,"female","Queenstown, New Zealand","2025-05-29","positivo","this number sounds like it was written about me",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11011,"Love the app love the music, gets five ⭐ Great mixes added daily explore your options and enjoy the good beats. I love that it's famous people but also your new underground artist as well SUGGESTION hate when music gets evaporated with the updates in playlists I know its the users taking away their tracks but I have sooo many playlists. I would like to see something like a marker so that I can acknowledge they were removed 🙂 Been using app for over 15 yrs LOVE IT! Hate ads but keeps apps free",5,"female","Bogotá, Colombia","2025-03-28","positivo","love the app love the music gets five great mixes added daily explore your options and enjoy the good beats i love that it s famous people but also your new underground artist as well suggestion hate when music gets evaporated with the updates in playlists i know its the users taking away their tracks but i have sooo many playlists i would like to see something like a marker so that i can acknowledge they were removed been using app for over yrs love it hate ads but keeps apps free",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11018,"its my song, 🤣 I love it, ❤️",5,"female","Brasília, Brazil","2025-03-14","positivo","its my song i love it",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11054,"so far so good way better than Spotify 😺",5,"female","Brisbane, Australia","2025-09-22","positivo","so far so good way better than spotify",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0835,0.0836,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11057,"LOVE SOUNDCLOUD. You can actually listen to what you would like without it being forced to shuffle. Also has quite a few ads but not as bad as other platforms. Also, I'm just glad I can listen to what I want without it just ""shuffling"" for me. 10000/10 recommend over any other music platform!",5,"female","Rio de Janeiro, Brazil","2025-03-01","positivo","love soundcloud you can actually listen to what you would like without it being forced to shuffle also has quite a few ads but not as bad as other platforms also i m just glad i can listen to what i want without it just shuffling for me recommend over any other music platform",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.167,0.6659,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11087,"it's genuinely the best",5,"female","Perth, Australia","2025-11-21","positivo","it s genuinely the best",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6644,0.1679,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11088,"The app is fantastic the music is great, they have all type of music and new type of music",5,"female","Bogotá, Colombia","2025-03-08","positivo","the app is fantastic the music is great they have all type of music and new type of music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11097,"THIS IS BEST MUSIC APP EVER I LIKE SOUND QUALITY BETTER AND GOOD QUALITY MUSIC THANK YOU SOO MUCH",5,"female","Brisbane, Australia","2025-11-07","positivo","this is best music app ever i like sound quality better and good quality music thank you soo much",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11115,"Perfect for people that are broke like me, plus I can basically choose what style I prefer on my song. it's like our taste in women so many choices but then I got ads, that are them big girls that try to stop you but then there's the skip ads, it's basically my wingman if you really think abt it. there's the song u pick and then the ads pulls up but outta nowhere a miracle happens the skip ads/wingman comes to help me bag the baddie and bam it's a score so 5/5 for me what abt y'all.",5,"female","Wellington, New Zealand","2025-08-27","positivo","perfect for people that are broke like me plus i can basically choose what style i prefer on my song it s like our taste in women so many choices but then i got ads that are them big girls that try to stop you but then there s the skip ads it s basically my wingman if you really think abt it there s the song u pick and then the ads pulls up but outta nowhere a miracle happens the skip ads wingman comes to help me bag the baddie and bam it s a score so for me what abt y all",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11119,"Best app to listen to music",5,"female","Sydney, Australia","2025-06-24","positivo","best app to listen to music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11122,"another great set well done buddy",5,"female","Queenstown, New Zealand","2025-06-24","positivo","another great set well done buddy",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11137,"Definitely better than Spotify",5,"female","Nadi, Fiji","2025-08-08","positivo","definitely better than spotify",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1112,0.1114,0.7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11151,"SoundCloud has saved me from so much xoxo Gavin 💋",5,"female","Santa Cruz, Bolivia","2025-01-05","positivo","soundcloud has saved me from so much xoxo gavin",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153,"ive been using sound cloud for 6 years. great app, they seem to be decent at fixxing minor buggs that occur",5,"female","Wellington, New Zealand","2025-12-23","positivo","ive been using sound cloud for years great app they seem to be decent at fixxing minor buggs that occur",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6662,0.167,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11155,"I lic Sound Cloud",5,"female","Buenos Aires, Argentina","2024-11-11","positivo","i lic sound cloud",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,"great app for music artists",5,"female","Arequipa, Peru","2024-12-21","positivo","great app for music artists",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11197,"good so far my friend",5,"female","Auckland, New Zealand","2025-12-11","positivo","good so far my friend",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11201,"you have to be careful with the t know what time you get off work for you and get it done with your house and the only thing that is not the only thing you can say is it is that is in the",5,"female","Queenstown, New Zealand","2025-10-19","positivo","you have to be careful with the t know what time you get off work for you and get it done with your house and the only thing that is not the only thing you can say is it is that is in the",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6641,0.168,0.1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,"Loudest music plus has Tom Platz screaming over 2000s rock songs. What more could you ask for?",5,"female","Bogotá, Colombia","2024-12-06","positivo","loudest music plus has tom platz screaming over s rock songs what more could you ask for",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,"What an app sir ji !",5,"female","Medellín, Colombia","2024-10-30","positivo","what an app sir ji",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,"Such a great app for music if your broke or just looking to listen to music in the background will playing, reading, or drewing on your phone. You can skip all the songs you don't want to listen to and so much. I would 100% recommend it if your getting fed up with other apps free programs. I just love using this app while I drew in the background",5,"female","Córdoba, Argentina","2025-03-10","positivo","such a great app for music if your broke or just looking to listen to music in the background will playing reading or drewing on your phone you can skip all the songs you don t want to listen to and so much i would recommend it if your getting fed up with other apps free programs i just love using this app while i drew in the background",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1671,0.1674,0.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242,"I love it alot better than Spotify premium isn't better but I definitely use SoundCloud alot more",5,"female","Adelaide, Australia","2025-09-08","positivo","i love it alot better than spotify premium isn t better but i definitely use soundcloud alot more",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0668,0.0669,0.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,"Nice to be nice",5,"female","Fortaleza, Brazil","2025-01-21","positivo","nice to be nice",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,"it's really good",5,"female","Santa Cruz, Bolivia","2024-11-26","positivo","it s really good",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,"love this app had it since forever im old school like that",5,"female","Santa Cruz, Bolivia","2025-03-17","positivo","love this app had it since forever im old school like that",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,"Отличное мобильное приложение для прослушивания музыки. Во 👍",5,"female","Canberra, Australia","2025-08-07","positivo","отличное мобильное приложение для прослушивания музыки во",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6644,0.168,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,"I've used this app for years and love it.",5,"female","Santa Cruz, Bolivia","2025-04-27","positivo","i ve used this app for years and love it",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6644,0.1679,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310,"10/10 It's a great app. Easy to manage. I definitely recommend it.",5,"female","Adelaide, Australia","2025-08-04","positivo","it s a great app easy to manage i definitely recommend it",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1671,0.1674,0.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11311,"It's just perfect and far better than spotify, especially because it's free too 😌",5,"female","Brisbane, Australia","2025-08-15","positivo","it s just perfect and far better than spotify especially because it s free too",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0835,0.0836,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316,"sound cloud ☁️ is very good app but I don't like the ads everytime.",5,"female","Christchurch, New Zealand","2025-05-05","positivo","sound cloud is very good app but i don t like the ads everytime",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370,"amazing appp I love it too much",5,"female","Montevideo, Uruguay","2024-12-08","positivo","amazing appp i love it too much",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,"it really good to listen to some song",5,"female","Arequipa, Peru","2025-02-28","positivo","it really good to listen to some song",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11391,"Spotify for people who don't want to pay to choose what song they hear.",5,"female","Salvador, Brazil","2025-02-12","positivo","spotify for people who don t want to pay to choose what song they hear",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.1669,0.666,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11436,"The best experience I ever had never failed me no issues perfect ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5,"female","Brasília, Brazil","2024-12-19","positivo","the best experience i ever had never failed me no issues perfect",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11441,"I just love this app do much ❣️ it makes me feel good with the heart touching songs in it song related to my moods , is just so great",5,"female","Córdoba, Argentina","2025-01-06","positivo","i just love this app do much it makes me feel good with the heart touching songs in it song related to my moods is just so great",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11443,"Such a good app",5,"female","Melbourne, Australia","2025-05-05","positivo","such a good app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11448,"i lke this app itis very good and",5,"female","Nadi, Fiji","2025-11-08","positivo","i lke this app itis very good and",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11459,"Love it. SoundCloud has such a wide variety of music and heaps of non commercial underground artists",5,"female","Melbourne, Australia","2025-06-12","positivo","love it soundcloud has such a wide variety of music and heaps of non commercial underground artists",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.7769,0.1116,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11465,"I like this app 😁👍",5,"female","Asunción, Paraguay","2025-03-31","positivo","i like this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11513,"nice app. Good job",5,"female","Arequipa, Peru","2025-01-23","positivo","nice app good job",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11526,"it's free nice no ad no money",5,"female","Christchurch, New Zealand","2025-09-16","positivo","it s free nice no ad no money",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11546,"favorite app, love the music.",5,"female","Santa Cruz, Bolivia","2024-10-09","positivo","favorite app love the music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11552,"i don't think there's any better app to play music than sound cloud it's really cool I must say and I really love it💕",5,"female","Arequipa, Peru","2025-03-20","positivo","i don t think there s any better app to play music than sound cloud it s really cool i must say and i really love it",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1671,0.1675,0.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11559,"Awesome And Amazing App",5,"female","Brisbane, Australia","2025-12-17","positivo","awesome and amazing app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565,"G.O.A.T.E.D.",5,"female","Gold Coast, Australia","2025-05-13","positivo","g o a t e d",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11569,"SoundCloud is where it's at if you love new and exciting music!",5,"female","Córdoba, Argentina","2024-11-07","positivo","soundcloud is where it s at if you love new and exciting music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,"my child loves this app",5,"female","Perth, Australia","2025-11-14","positivo","my child loves this app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11589,"gud sounds wen u need",5,"female","Melbourne, Australia","2025-10-15","positivo","gud sounds wen u need",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11591,"lwky i prefer soundcloud over Spotify it's that good 🧏🏻‍♀️🍓",5,"female","Guayaquil, Ecuador","2025-04-14","positivo","lwky i prefer soundcloud over spotify it s that good",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.167,0.6658,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11595,"The best and only place I trust for all the hottest EDM, Hip-Hop, and Underground/Unreleased tracks from your favorite artists and your new favorite artists that you'll find if you do a little exploring. Can't recommend it enough for finding random EDM from shazam and for those Lil Peep tracks we all know and love. Barely any ads too!",5,"female","Adelaide, Australia","2025-08-01","positivo","the best and only place i trust for all the hottest edm hip hop and underground unreleased tracks from your favorite artists and your new favorite artists that you ll find if you do a little exploring can t recommend it enough for finding random edm from shazam and for those lil peep tracks we all know and love barely any ads too",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.415,0.0446,0.5404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11599,"ads come up a bit too often in my opinion but otherwise perfect!! half my favorite songs are down on Spotify and soundcloud is way more easily accessible",5,"female","Wellington, New Zealand","2025-10-16","positivo","ads come up a bit too often in my opinion but otherwise perfect half my favorite songs are down on spotify and soundcloud is way more easily accessible",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.8325,0.0838,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11607,"better than Spotify somehow",5,"female","Nadi, Fiji","2025-09-11","positivo","better than spotify somehow",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1667,0.1667,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11611,"very 👍 nice and solf works",5,"female","Caracas, Venezuela","2024-11-03","positivo","very nice and solf works",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623,"the reason I use this instead of spotify is because of artists and music variety. a long time ago I stopped listening to popular pop songs or ran or hip hop so I listened to hidden gems, which alot were never on spotify but guess who had them SoundCloud. Thank you for this",5,"female","Brisbane, Australia","2025-12-15","positivo","the reason i use this instead of spotify is because of artists and music variety a long time ago i stopped listening to popular pop songs or ran or hip hop so i listened to hidden gems which alot were never on spotify but guess who had them soundcloud thank you for this",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0836,0.3286,0.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11629,"this is really 👍 😊 times",5,"female","Hobart, Australia","2025-07-08","positivo","this is really times",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,"Money Demon keep it Jumping",5,"female","Santiago, Chile","2024-12-29","positivo","money demon keep it jumping",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11655,"the best music app ever",5,"female","Nadi, Fiji","2025-05-21","positivo","the best music app ever",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,"wow what a beautiful app ...🫰.",5,"female","Christchurch, New Zealand","2025-12-05","positivo","wow what a beautiful app",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11666,"Why was I ever using Spotify or YouTube music when the sound quality of SoundCloud is so crisp and clean😭😭😭 Everything sounds like how I heard it the first time. . .it's been so long",5,"female","Medellín, Colombia","2025-03-24","positivo","why was i ever using spotify or youtube music when the sound quality of soundcloud is so crisp and clean everything sounds like how i heard it the first time it s been so long",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.1669,0.1675,0.6656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674,"I have been using this app for 3.5 years and the feature that the song u listened to u can listen to it with no wifi or data",5,"female","Santiago, Chile","2024-10-27","positivo","i have been using this app for years and the feature that the song u listened to u can listen to it with no wifi or data",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.6662,0.167,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676,"brilliant app to use thank you 😊",5,"female","Canberra, Australia","2025-07-27","positivo","brilliant app to use thank you",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680,"what an app , literally have no words to thank you 🙏",5,"female","La Paz, Bolivia","2025-02-24","positivo","what an app literally have no words to thank you",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11683,"best in the game",5,"female","Santa Cruz, Bolivia","2024-11-22","positivo","best in the game",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11693,"all no copyright song 💕",5,"female","Santa Cruz, Bolivia","2024-10-22","positivo","all no copyright song",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,"The best streaming platform I've had to use.",5,"female","Gold Coast, Australia","2025-06-18","positivo","the best streaming platform i ve had to use",2,"better spotify | interact directly artists | juice wrld | electronic hip hop | especially electronic hip",0.0835,0.0836,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11701,"🔥💙♥️ASV♥️💙🔥#AMORPAZ&JESUSCHRIST!!!! 😊😊😊#loveoverallwisdom = יֵשׁוּעַ =ruach ha-kodesh = Yaweh",5,"female","Canberra, Australia","2025-10-30","positivo","asv amorpaz jesuschrist loveoverallwisdom י ש ו ע ruach ha kodesh yaweh",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,"best app for music",5,"female","Quito, Ecuador","2025-03-30","positivo","best app for music",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717,"music s playback speed is fast",5,"female","Canberra, Australia","2025-07-07","positivo","music s playback speed is fast",1,"better then spotify | songs available | while listening | unlike spotify | available country",0.167,0.6659,0.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,"i easily found all my fav song this is best song app in playstore bestt appppp",5,"female","Christchurch, New Zealand","2025-08-28","positivo","i easily found all my fav song this is best song app in playstore bestt appppp",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739,"Please keep the black theme",5,"female","Medellín, Colombia","2025-02-02","positivo","please keep the black theme",0,"definitely stands | features see apps | content being uploaded | sharing easy | finding niche genres",0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
